"last_name, first_name","player_id","year","player_age","ab","pa","hit","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","r_total_caught_stealing","r_total_stolen_base","b_game","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","solidcontact_percent","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","pull_percent","straightaway_percent","opposite_percent","popups_percent","sprint_speed"
"Myers, Dane","667472","2024","28","95","108","25","36","8",33.3,7.4,".263",".442",".333","0.775","1","4","44","89.9","11.4",32.8,11.5,1.6,47.5,"100.494369677","94.535582623",29.4,44,26.2,47.5,26.2,4.9,"28.5"
"Rooker Jr., Brent","667670","2024","29","546","614","160","177","59",28.8,9.6,".293",".562",".365","0.927","3","11","145","91.9","18.9",38.3,16.6,8.6,49.6,"103.25238457","96.193453235",34.1,50.2,42.6,32.7,24.7,8.6,"27.6"
"Arozarena, Randy","668227","2024","29","549","648","120","169","73",26.1,11.3,".219",".388",".332","0.720","10","20","154","90.4","13.2",28.4,8.3,7,43.5,"100.904108177","94.731331384",29.7,41,42.4,38,19.5,8.9,"28.1"
"Rogers, Jake","668670","2024","29","310","337","61","99","22",29.4,6.5,".197",".352",".255","0.607","0","1","102","89","15.7",32.9,9.9,9.4,41.8,"99.180639906","93.973828585",32.7,47.6,44.1,38.5,17.4,5.6,"27.1"
"Bleday, JJ","668709","2024","26","572","642","139","125","67",19.5,10.4,".243",".437",".324","0.761","3","2","159","88.5","18.6",37.1,8.3,7.1,36.2,"98.959573229","93.527316345",26.1,45.3,41.3,35.9,22.8,8.7,"27.6"
"Steer, Spencer","668715","2024","26","574","656","129","137","72",20.9,11,".225",".402",".319","0.721","3","25","158","88","17.4",34.2,6.4,7.7,39.9,"99.163434247","93.708755492",23.1,44.5,42.8,32.6,24.6,9.8,"28.2"
"Vilade, Ryan","668723","2024","25","45","49","8","12","2",24.5,4.1,".178",".244",".208","0.452","0","0","17","86.2","5.5",25.7,5.7,0,37.1,"98.862848235","93.483419118",24,55.3,28.6,45.7,25.7,0,"28.5"
"Baddoo, Akil","668731","2024","25","73","82","10","27","8",32.9,9.8,".137",".301",".220","0.521","0","1","31","91.1","21",25.5,12.8,6.4,46.8,"100.718490417","94.810264681",34.6,48.1,53.2,38.3,8.5,14.9,"28.1"
"Knizner, Andrew","668800","2024","29","90","93","15","22","1",23.7,1.1,".167",".211",".183","0.394","0","0","35","87.3","11.9",33.3,4.3,5.8,34.8,"98.242582","93.279161304",27.3,55,31.9,39.1,29,10.1,"25.0"
"Reynolds, Bryan","668804","2024","29","622","692","171","156","57",22.5,8.2,".275",".447",".344","0.791","2","10","156","89.9","9.4",37.5,9.6,7.2,45.4,"100.987209316","94.867542484",29.4,50.4,35.2,37.5,27.3,2.3,"28.0"
"McCann, Kyle","668832","2024","26","140","157","33","59","16",37.6,10.2,".236",".371",".318","0.689","0","0","54","89.6","12.5",30.9,12.3,8.6,38.3,"100.534877805","94.549176173",45.2,45.9,39.5,37,23.5,3.7,"25.3"
"Schunk, Aaron","668845","2024","26","94","98","22","31","4",31.6,4.1,".234",".330",".265","0.595","1","0","39","85.3","11.9",39.7,4.8,4.8,31.7,"95.868961613","91.961485484",27.6,58.5,39.7,36.5,23.8,4.8,"28.1"
"Shenton, Austin","668853","2024","26","42","50","9","14","8",28,16,".214",".405",".340","0.745","0","0","19","83.9","15.5",50,3.6,7.1,25,"94.712728571","91.462829286",35.7,39.6,28.6,25,46.4,7.1,"25.2"
"Martin, Austin","668885","2024","25","233","257","59","47","20",18.3,7.8,".253",".352",".318","0.670","3","7","93","87.2","12.7",39.4,1.1,5.3,33.5,"96.642936413","92.431606902",21.4,45.5,46.3,37.2,16.5,4.3,"28.3"
"Vientos, Mark","668901","2024","24","413","454","110","135","33",29.7,7.3,".266",".516",".322","0.838","0","0","111","91.2","11.4",34.6,14.1,7.1,46.6,"102.544746312","95.741575567",34.4,49.9,36,43.1,20.8,7.1,"26.3"
"Lewis, Royce","668904","2024","25","292","325","68","74","28",22.8,8.6,".233",".452",".295","0.747","0","0","82","87.1","16.8",36.3,11.2,5.4,37.7,"99.690144144","93.856491441",27,51.9,46.6,34.1,19.3,11.7,"26.6"
"Turang, Brice","668930","2024","24","559","619","142","105","50",17,8.1,".254",".349",".316","0.665","6","50","155","87","6.1",32,2.4,2.6,29.7,"96.869333063","92.521821874",13.8,47.7,24,41.8,34.2,4.1,"29.3"
"Rutschman, Adley","668939","2024","26","571","638","143","103","58",16.1,9.1,".250",".391",".318","0.709","0","1","148","88.2","18.8",35.4,6.1,4.8,36.6,"98.081119454","93.149039684",17.1,44.5,41.5,34.9,23.6,7.6,"26.6"
"Rojas, Josh","668942","2024","30","422","476","95","108","46",22.7,9.7,".225",".336",".304","0.640","4","10","142","88.2","15.5",35.6,5.7,7.9,38.2,"97.946263631","93.225198599",24.4,45.6,38.2,37.5,24.3,6.3,"27.0"
"Kreidler, Ryan","668952","2024","26","59","65","7","19","6",29.2,9.2,".119",".169",".200","0.369","3","5","35","82","13.2",17.5,5,2.5,22.5,"94.154266842","91.379689474",32,46.4,47.5,30,22.5,10,"27.5"
"Mitchell, Garrett","669003","2024","25","196","224","50","71","25",31.7,11.2,".255",".469",".342","0.811","4","11","69","88.8","2.8",34.6,8.7,6.3,37,"100.952074833","94.510744",34.8,44.4,39.4,39.4,21.3,2.4,"29.5"
"Melendez Jr., MJ","669004","2024","25","412","451","85","113","35",25.1,7.8,".206",".400",".273","0.673","4","4","135","91.1","14.6",29.1,8.4,9,45.2,"101.49620396","95.196771409",29.5,52.5,44.1,33.4,22.4,9,"27.8"
"Marsh, Brandon","669016","2024","26","418","476","104","154","50",32.4,10.5,".249",".419",".328","0.747","3","19","135","91.6","13.8",40.7,10,11.9,47.4,"101.08883194","95.182442734",27.5,41.3,37.4,32.6,30,3.7,"28.2"
"Stowers, Kyle","669065","2024","26","192","209","40","74","13",35.4,6.2,".208",".333",".268","0.601","1","0","69","91","12.3",36.1,10.9,8.4,51.3,"102.156753559","95.709246525",36.1,54.5,36.1,43.7,20.2,6.7,"28.2"
"Langeliers, Shea","669127","2024","26","482","534","108","145","41",27.2,7.7,".224",".450",".288","0.738","2","4","137","91.3","16.3",35.3,12.8,5.2,44,"102.05460686","95.451719446",29.2,49.5,45.2,38.8,16,9.9,"27.8"
"Campusano, Luis","669134","2024","25","277","299","63","41","20",13.7,6.7,".227",".361",".281","0.642","0","0","91","87.7","9.9",27.4,4.6,4.6,34.2,"98.345403475","93.277557745",20.5,50.9,38.4,42.6,19,7.6,"25.0"
"Alvarez, Armando","669137","2024","29","37","39","9","8","2",20.5,5.1,".243",".270",".282","0.552","0","1","16","80.8","14.8",31,0,6.9,10.3,"91.562644","90.201070345",18.8,46,44.8,17.2,37.9,6.9,"27.7"
"McCoy, Mason","669200","2024","29","49","57","10","19","5",33.3,8.8,".204",".245",".278","0.523","0","1","19","82.9","9.3",33.3,0,0,15.2,"93.636855714","90.870332143",29.5,45.3,27.3,39.4,33.3,0,"28.7"
"Bliss, Ryan","669208","2024","24","63","71","14","22","5",31,7,".222",".397",".290","0.687","3","5","33","88.5","6.8",37.2,9.3,16.3,46.5,"100.3123185","94.910871282",32.8,51.7,30.2,44.2,25.6,4.7,"28.5"
"Murphy, Sean","669221","2024","29","233","264","45","67","27",25.4,10.2,".193",".352",".284","0.636","0","0","72","88","10.5",25.7,9.6,4.2,36.5,"99.757961548","94.022077485",28.4,45.6,50.9,30.5,18.6,6.6,"25.2"
"Senzel, Nick","669222","2024","29","236","267","46","61","28",22.8,10.5,".195",".331",".283","0.614","3","1","74","84","15.5",38.6,5.7,4.5,26.7,"95.746731264","91.876891724",23.9,47.1,35.2,39.8,25,9.7,"27.3"
"Wells, Austin","669224","2024","24","354","414","81","87","47",21,11.4,".229",".395",".322","0.717","2","1","115","88.4","17.1",34.5,9.1,7.3,38.9,"99.723567259","94.070969368",27.3,49.3,37.8,33.5,28.7,8.7,"26.7"
"Malloy, Justyn-Henry","669234","2024","24","202","230","41","85","23",37,10,".203",".366",".291","0.657","1","1","71","87.6","18.7",31.9,10.9,6.7,37.8,"98.290103167","93.208402605",36.6,43.9,44.5,29.4,26.1,6.7,"26.6"
"Edman, Tommy","669242","2024","29","139","153","33","30","11",19.6,7.2,".237",".417",".294","0.711","0","6","37","87.6","11.4",31.5,3.6,5.4,35.1,"96.992259821","92.61181955",24,46.2,39.6,32.4,27.9,6.3,"27.9"
"Smith, Will","669257","2024","29","476","544","118","105","51",19.3,9.4,".248",".433",".327","0.760","1","1","128","89.4","18.7",38.3,10.8,8.4,42,"99.318269153","93.929159392",20.9,46.2,31.9,41.7,26.4,4.5,"27.4"
"Suwinski, Jack","669261","2024","25","247","277","45","79","27",28.5,9.7,".182",".324",".264","0.588","1","9","88","88.9","12.9",28.8,8.8,4.7,38.2,"100.854161429","94.49330497",27.4,46.5,43.5,32.9,23.5,7.1,"28.3"
"Espinal, Santiago","669289","2024","29","357","391","88","54","24",13.8,6.1,".246",".356",".295","0.651","1","11","118","85.9","15",35,1.9,4.2,24.1,"94.957566883","91.492088339",14.8,49,37,30.5,32.5,8,"27.3"
"Miranda, Jose","669304","2024","26","401","429","114","66","18",15.4,4.2,".284",".441",".322","0.763","2","2","121","88.9","15.5",33.9,5.9,7.7,38.9,"99.359747765","93.786600855",22.5,52.3,40.1,38.9,20.9,8.8,"25.9"
"Teodosio, Bryce","669326","2024","25","12","12","1","5","0",41.7,0,".083",".083",".083","0.166","0","0","5","78.9","5.9",28.6,0,0,14.3,"88.9589775","90.009901429",51.9,62.8,14.3,71.4,14.3,0,"29.8"
"Thompson, Bubba","669352","2024","26","18","18","2","11","0",61.1,0,".111",".167",".111","0.278","0","5","17","85.7","-9.6",28.6,14.3,0,28.6,"94.7179175","92.04236",54.5,57.1,42.9,28.6,28.6,0,"29.5"
"Gorman, Nolan","669357","2024","24","365","402","74","151","34",37.6,8.5,".203",".400",".271","0.671","1","6","107","88.5","20.3",40.3,16.7,5.1,38.6,"100.727790741","94.443953953",38.7,51,40.3,42.6,17.1,7.4,"26.2"
"Edwards, Xavier","669364","2024","24","265","303","87","52","33",17.2,10.9,".328",".423",".397","0.820","4","31","70","86.1","6.7",37.6,1.8,3.7,24.3,"95.052217333","91.536547476",16.9,47.5,24.8,45.4,29.8,1.4,"28.4"
"Johnson, Bryce","669369","2024","28","63","73","13","12","7",16.4,9.6,".206",".238",".286","0.524","1","1","47","86.1","7.4",37,0,0,24.1,"95.470755652","91.923185778",18.3,49.8,40.7,37,22.2,1.9,"28.1"
"Hiura, Keston","669374","2024","27","27","27","4","10","0",37,0,".148",".148",".148","0.296","1","0","10","82.2","6.3",35.3,0,5.9,23.5,"95.10337","92.050639412",39.2,54.8,35.3,47.1,17.6,11.8,"26.7"
"Burger, Jake","669394","2024","28","535","579","134","150","31",25.9,5.4,".250",".460",".301","0.761","1","1","137","91.3","13",32.4,12.3,7.7,46.8,"103.619986856","96.171144407",30.1,52.4,42.4,37,20.6,6.9,"27.9"
"Allen, Nick","669397","2024","25","97","105","17","20","5",19,4.8,".175",".247",".216","0.463","0","0","41","84.4","8.9",25,1.3,0,17.5,"93.887057838","90.966985405",18.8,49.4,32.5,40,27.5,11.3,"27.6"
"Schmitt, Casey","669477","2024","25","107","113","27","25","4",22.1,3.5,".252",".477",".283","0.760","0","0","40","89.2","16.5",31.3,8.4,7.2,36.1,"99.223205238","93.803955783",25,52.4,43.4,32.5,24.1,8.4,"28.0"
"Shewmake, Braden","669699","2024","26","64","67","8","10","1",14.9,1.5,".125",".203",".134","0.337","1","5","29","86.5","14.3",28.6,3.6,3.6,26.8,"95.829561786","92.007375636",26.3,55.1,42.9,23.2,33.9,14.3,"27.8"
"Smith, Josh","669701","2024","26","523","592","135","121","46",20.4,7.8,".258",".394",".337","0.731","2","11","149","87.8","15.4",33.7,3.7,5.7,37.1,"98.306997711","93.25999596",21.8,47.1,43.7,35.9,20.4,6.1,"27.6"
"Triolo, Jared","669707","2024","26","394","446","85","118","42",26.5,9.4,".216",".315",".296","0.611","1","8","125","88.4","13.4",38.8,5.3,5,39.1,"99.388421871","93.892534424",27.4,47.7,37.4,36.7,26,4.6,"28.5"
"Hays, Austin","669720","2024","28","235","255","60","59","9",23.1,3.5,".255",".396",".303","0.699","2","2","85","88.9","14.9",30.2,6.7,7.8,40.2,"100.415422697","94.347982429",29.1,54.4,44.7,35.2,20.1,9.5,"27.1"
"Call, Alex","669743","2024","29","99","113","34","19","12",16.8,10.6,".343",".525",".425","0.950","1","5","30","88","12.5",28.7,5,6.3,32.5,"97.21422775","92.66518325",18.8,43.2,42.5,28.7,28.7,7.5,"28.0"
"Toglia, Michael","669911","2024","25","399","458","87","147","54",32.1,11.8,".218",".456",".311","0.767","1","10","116","92.1","15.1",39.2,17.3,8.6,50.2,"102.673791797","96.069366471",34.9,45.1,41.6,37.3,21.2,3.9,"27.4"
"Lopez, Nicky","670032","2024","29","398","445","96","67","37",15.1,8.3,".241",".294",".312","0.606","7","5","124","85","5.6",30,1.5,1.5,16.9,"94.065401402","91.042138226",19.4,48.5,29.7,39.5,30.9,4.5,"27.1"
"Raley, Luke","670042","2024","29","404","455","98","135","27",29.7,5.9,".243",".463",".320","0.783","2","11","137","90.1","13.5",31.5,11,8.1,41.8,"101.696067615","95.042152538",34.5,51.8,44,34.8,21.2,7,"28.9"
"Brooks, Trenton","670092","2024","28","25","29","3","6","4",20.7,13.8,".120",".120",".241","0.361","0","1","12","87.2","16.2",31.6,5.3,0,26.3,"97.285603333","92.717795",27.7,42.7,26.3,42.1,31.6,0,"24.8"
"Short, Zack","670097","2024","29","70","88","9","24","14",27.3,15.9,".129",".171",".282","0.453","1","2","42","88.6","21.2",34.7,4.1,8.2,26.5,"96.634716957","92.551010889",26.6,40.4,32.7,32.7,34.7,6.1,"26.8"
"Mastrobuoni, Miles","670156","2024","28","98","106","19","17","7",16,6.6,".194",".224",".245","0.469","0","2","50","87.4","13.9",32.9,2.4,6.1,31.7,"96.319052927","92.222572963",20.3,41.5,26.8,46.3,26.8,2.4,"28.0"
"Mervis, Matt","670223","2024","26","26","28","3","8","1",28.6,3.6,".115",".154",".148","0.302","0","0","9","87.1","10.5",16.7,5.6,0,27.8,"96.347507778","92.580262353",35.2,55.1,55.6,22.2,22.2,5.6,"24.6"
"Misner, Kameron","670224","2024","26","15","15","1","10","0",66.7,0,".067",".067",".067","0.134","0","0","8","78","20",40,0,0,0,"85.82176","88.891866",42.9,53.8,0,40,60,0,
"Wallner, Matt","670242","2024","26","220","261","57","95","24",36.4,9.2,".259",".523",".372","0.895","0","3","75","92.8","21.6",38.1,17.5,10.3,53.2,"104.61196127","96.920236746",38.4,47.8,49.2,34.9,15.9,11.9,"27.5"
"Stevenson, Cal","670276","2024","27","24","27","6","4","3",14.8,11.1,".250",".375",".333","0.708","0","0","18","85.6","12.2",25,10,0,25,"95.791164","92.100612632",15.8,37.3,40,25,35,0,"27.5"
"Alvarez, Yordan","670541","2024","27","552","635","170","95","69",15,10.9,".308",".567",".392","0.959","0","6","147","93.1","18.3",35.4,14.5,7.6,49.7,"104.097105087","96.703519522",19.9,47.8,36.4,38.4,25.2,6.5,"26.1"
"Paredes, Isaac","670623","2024","25","542","641","129","105","76",16.4,11.9,".238",".393",".346","0.739","1","1","153","85","22.4",37,4.5,7.2,27.1,"95.875582928","91.952619865",17.2,44.7,51.9,29.3,18.7,14.2,"25.9"
"Walls, Taylor","670764","2024","27","218","252","40","67","31",26.6,12.3,".183",".248",".282","0.530","4","16","84","86.1","18.2",29.9,3.2,5.2,24,"95.086734605","91.544710263",25,45.1,40.3,36.4,23.4,11.7,"27.8"
"Friedl Jr., TJ","670770","2024","28","297","341","67","52","26",15.2,7.6,".226",".380",".310","0.690","1","9","85","86","16.7",29.9,3.2,5.6,31.5,"96.990036","92.527458326",17.9,43.4,47.4,32.7,19.9,9.6,"26.5"
"Soto, Livan","670869","2024","24","13","16","3","3","3",18.8,18.8,".231",".308",".375","0.683","0","0","13","85.1","22.1",40,10,0,20,"93.906438","90.954791",13.3,45.5,30,60,10,0,"26.2"
"Herrera, Iván","671056","2024","24","229","259","69","53","25",20.5,9.7,".301",".428",".372","0.800","0","5","72","89.3","9.2",38.2,9,6.7,42.1,"100.658165843","94.599725311",24.8,43.6,34.8,38.8,26.4,4.5,"27.3"
"Kennedy, Buddy","671083","2024","25","21","26","4","7","4",26.9,15.4,".190",".381",".308","0.689","0","1","14","88.8","12.6",60,13.3,6.7,53.3,"98.66279125","93.740957333",19.2,39.4,33.3,53.3,13.3,0,"28.9"
"Baker, Darren","671117","2024","25","14","14","7","3","0",21.4,0,".500",".643",".500","1.143","0","0","9","86.7","6.2",27.3,0,0,27.3,"96.036506","92.018253",28.6,53.8,18.2,45.5,36.4,0,"26.9"
"Casas, Triston","671213","2024","24","212","243","51","77","30",31.7,12.3,".241",".462",".337","0.799","1","0","63","90.2","10.5",35.6,13.3,7.4,45.2,"101.435410588","95.112485926",32.2,44.5,34.8,41.5,23.7,3.7,"24.1"
"Ramos, Heliot","671218","2024","24","475","518","128","135","37",26.1,7.1,".269",".469",".322","0.791","1","6","121","91.5","10.4",34.3,14.5,5.5,47.5,"102.620742924","95.895956716",28.7,50.3,30.2,41,28.8,5.2,"27.9"
"Waters, Drew","671221","2024","25","16","19","3","6","2",31.6,10.5,".188",".250",".316","0.566","0","0","7","77.9","3.8",20,0,0,20,"88.577112","90.088648",31.8,46.8,60,30,10,10,"28.0"
"García, Luis","671277","2024","24","500","528","141","86","27",16.3,5.1,".282",".444",".318","0.762","5","22","140","89.1","8.2",32.8,8,5.8,41.7,"100.167127696","94.249397672",21.3,51.7,26.3,46.3,27.5,2.7,"27.2"
"Rodriguez, Johnathan","671286","2024","24","31","40","4","14","9",35,22.5,".129",".161",".325","0.486","0","0","13","91.3","-10.8",11.8,0,0,47.1,"102.62447","96.220577647",40.5,45.1,35.3,52.9,11.8,0,"26.8"
"Freeman, Tyler","671289","2024","25","330","383","69","53","28",13.8,7.3,".209",".321",".305","0.626","6","11","118","87.7","13",30.7,3.2,6.7,34.6,"98.573015071","93.423975986",16.4,46.9,39.9,35.7,24.4,7.8,"28.2"
"Butler, Lawrence","671732","2024","23","412","451","108","108","35",23.9,7.8,".262",".490",".317","0.807","0","18","125","91.1","11.3",35.1,11,5.8,47.4,"101.824301046","95.302256275",26.9,47.7,31.2,42.2,26.6,4.2,"27.6"
"Harris II, Michael","671739","2024","23","440","470","116","94","23",20,4.9,".264",".418",".304","0.722","6","10","110","90.5","7.5",33.5,10,8.3,47,"103.329018908","96.053474224",25.1,55.1,40.7,36.7,22.6,6.6,"28.3"
"Black, Tyler","672012","2024","23","49","57","10","17","7",29.8,12.3,".204",".245",".316","0.561","0","3","18","83","16.4",31.3,0,3.1,15.6,"93.370421875","90.91031625",24.3,43.1,34.4,31.3,34.4,6.3,"26.7"
"Bailey, Patrick","672275","2024","25","401","448","94","100","39",22.3,8.7,".234",".339",".298","0.637","0","4","121","91.3","12.1",37.9,5.5,7.1,43,"100.739347483","94.770639073",23.4,48.1,37.2,39.2,23.6,3.2,"25.2"
"Siani, Michael","672279","2024","24","298","334","68","92","21",27.5,6.3,".228",".285",".285","0.570","3","20","124","84.4","5.1",32.6,2.3,2.3,22.6,"95.786961649","91.898789433",29.5,48.9,33.5,35.8,30.7,2.8,"28.3"
"Kelenic, Jarred","672284","2024","24","412","449","95","133","32",29.6,7.1,".231",".393",".286","0.679","2","7","131","89.8","16",38.2,9.9,8.8,45.2,"100.297571631","94.504780603",33.4,49.9,43.5,35,21.6,5.7,"27.9"
"Arias, Gabriel","672356","2024","24","153","161","34","53","6",32.9,3.7,".222",".353",".255","0.608","2","5","53","89.7","5.6",35.6,7.9,6.9,36.6,"101.274794118","94.824434059",38.4,60.9,34.7,42.6,22.8,5.9,"27.4"
"Kirk, Alejandro","672386","2024","25","340","386","86","51","35",13.2,9.1,".253",".359",".319","0.678","0","0","103","89.4","10.8",34.6,6.7,7,40.9,"99.802023893","94.269440505",15.7,46.6,29.9,38.6,31.5,9.1,"24.7"
"Moreno, Gabriel","672515","2024","24","305","351","81","52","41",14.8,11.7,".266",".380",".353","0.733","1","3","97","90","8.8",33.6,6.6,5.9,41,"99.887726484","94.221263359",18.5,41.2,27.3,41.8,30.9,5.5,"27.2"
"Campero, Gustavo","672569","2024","26","46","48","11","8","0",16.7,0,".239",".348",".271","0.619","0","3","13","83.8","7.7",28.9,2.6,5.3,15.8,"94.768809474","91.504922162",22.3,58.2,31.6,39.5,28.9,10.5,"28.3"
"Garcia, Maikel","672580","2024","24","575","626","133","103","42",16.5,6.7,".231",".332",".281","0.613","2","37","157","90.4","6.4",34.1,3.7,4.8,42.8,"100.050927426","94.39492241",15.7,43.4,29.7,41.2,29.1,3.5,"27.9"
"Lopez, Otto","672640","2024","25","403","434","109","75","25",17.3,5.8,".270",".377",".313","0.690","4","20","117","88","5.4",30.4,5.1,4.8,38.9,"99.482984485","93.902266182",21.9,51.4,31.3,43.7,25,3.3,"28.7"
"Berroa, Steward","672642","2024","25","37","45","7","14","8",31.1,17.8,".189",".216",".333","0.549","2","6","28","84.7","16.3",26.1,0,0,21.7,"94.69544","91.366067273",27.5,37.7,56.5,26.1,17.4,17.4,"28.9"
"Perdomo, Geraldo","672695","2024","24","337","388","92","58","36",14.9,9.3,".273",".374",".344","0.718","1","9","98","87","16.9",28.9,3.1,3.1,25.8,"96.084793623","92.044093913",12.2,40.5,36.4,35.4,28.2,9.3,"27.0"
"Peraza, Oswald","672724","2024","24","10","11","2","3","1",27.3,9.1,".200",".500",".273","0.773","0","0","4","87","5.9",42.9,14.3,0,28.6,"97.08963","93.497784286",30,50,42.9,42.9,14.3,14.3,
"Canario, Alexander","672744","2024","24","25","28","7","11","2",39.3,7.1,".280",".440",".357","0.797","0","1","15","88","10.8",28.6,14.3,7.1,42.9,"102.803072857","95.401536429",44.7,46.5,35.7,50,14.3,14.3,"27.2"
"Pérez, Wenceel","672761","2024","24","389","425","94","92","32",21.6,7.5,".242",".383",".300","0.683","5","9","112","88.4","18",37.7,4.3,6.3,30.6,"97.264471429","92.757975085",20.9,46.1,39.7,37.7,22.7,10.3,"28.2"
"Sosa, Lenyn","672820","2024","24","351","369","89","77","12",20.9,3.3,".254",".359",".283","0.642","1","3","100","89","12.3",42.2,6.1,9,41.2,"99.355197445","93.909530839",19.8,52.7,30.7,40.8,28.5,6.1,"27.3"
"Diaz, Yainer","673237","2024","25","585","619","175","107","24",17.3,3.9,".299",".441",".325","0.766","0","2","148","90.2","8.9",35,7.6,8.4,47.5,"101.297056214","95.034359505",24,58.8,38.3,40.5,21.2,4.5,"27.1"
"Robert Jr., Luis","673357","2024","26","393","425","88","141","28",33.2,6.6,".224",".379",".278","0.657","6","23","100","90.1","13.5",35.6,9.9,5.1,40.7,"101.232868968","94.886076944",36.1,53.1,34.4,38.3,27.3,6.7,"28.8"
"Kim, Ha-Seong","673490","2024","28","403","470","94","77","58",16.4,12.3,".233",".370",".330","0.700","5","22","121","87.9","15.1",36.6,4.8,4.8,35.4,"98.621780994","93.412597329",16.1,38,42.3,34.8,22.8,10.5,"28.3"
"Suzuki, Seiya","673548","2024","29","512","585","145","160","63",27.4,10.8,".283",".482",".366","0.848","6","16","132","91.7","16.2",38.8,11.5,10.1,49.2,"102.565369326","95.834191408",24.5,39.6,32.6,44.9,22.5,5.6,"28.3"
"Jung, Josh","673962","2024","26","178","188","47","48","8",25.5,4.3,".264",".421",".298","0.719","0","4","46","86.2","12.2",38.2,9.9,4.6,39.7,"97.932886515","93.114510916",31.9,51.9,29.8,39.7,30.5,4.6,"27.3"
